timestamp,cardinality
1,2.0
200,1.1428571428571428
400,1.066326530612245
600,1.0732984293193717
800,1.1111111111111112
1000,1.118279569892473
1200,1.125
1400,1.12707182320442
1600,1.164835164835165
1800,1.1375661375661377
2000,1.1781609195402298
2200,1.1508379888268156
2400,1.1590909090909092
2600,1.1741573033707866
2800,1.180722891566265
3000,1.2335329341317365
3200,1.2335329341317365
3400,1.1219512195121952
3600,1.1111111111111112
3800,1.1329113924050633
4000,1.1571428571428573
4200,1.1048951048951048
4400,1.0985915492957747
4600,1.0620689655172413
4800,1.0232558139534884
5000,1.0534351145038168
5200,1.2146892655367232
5400,1.1082474226804124
5600,1.3435897435897435
5800,1.5885416666666667
6000,1.5257731958762886
6200,1.7127659574468086
6400,1.5549738219895288
6600,1.5846994535519126
6800,1.508108108108108
7000,1.6104651162790697
7200,1.5941176470588236
7400,1.4912280701754386
7600,1.4181818181818182
7800,1.6024096385542168
8000,1.4142011834319526
8200,1.3850931677018634
8400,1.4569536423841059
8600,1.3146853146853146
8800,1.3795620437956204
9000,1.2836879432624113
9200,1.3728813559322033
9400,1.0523560209424083
9600,1.28125
9800,1.4484536082474226
10000,1.4486486486486487
10200,1.5197740112994351
10400,1.3941176470588235
10600,1.5
10800,1.1129032258064515
11000,1.3544973544973544
11200,1.377659574468085
11400,1.5359116022099448
11600,1.6089385474860336
11800,1.5769230769230769
12000,1.5944444444444446
12200,1.5941176470588236
12400,1.5921787709497206
12600,1.6193181818181819
12800,1.569767441860465
13000,1.5714285714285714
13200,1.4534883720930232
13400,1.5987261146496816
13600,1.4933333333333334
13800,1.5773809523809523
14000,1.5394736842105263
14200,1.5432098765432098
14400,1.5442176870748299
14600,1.5526315789473684
14800,1.4615384615384615
15000,1.4507042253521127
15200,1.5227272727272727
15400,1.4316546762589928
15600,1.3129770992366412
15800,1.1043956043956045
16000,1.3645833333333333
16200,1.4615384615384615
16400,1.5248618784530388
16600,1.5159574468085106
16800,1.6235955056179776
17000,1.6179775280898876
17200,1.536723163841808
17400,1.5819209039548023
17600,1.5833333333333333
17800,1.4823529411764707
18000,1.5266272189349113
18200,1.4294871794871795
18400,1.4698795180722892
18600,1.4311377245508983
18800,1.3243243243243243
19000,1.3235294117647058
19200,1.4383561643835616
19400,1.3453237410071943
19600,1.3986013986013985
19800,1.326241134751773
20000,1.4248366013071896
20200,1.3862068965517242
20400,1.411764705882353
20600,1.2986111111111112
20800,1.2380952380952381
21000,1.1917808219178083
21200,1.2955974842767295
21400,1.3383458646616542
21600,1.2482758620689656
21800,1.2446043165467626
22000,1.1984732824427482
22200,1.2681159420289856
22400,1.1942446043165467
22600,1.255813953488372
22800,1.193798449612403
23000,1.2063492063492063
23200,1.2769230769230768
23400,1.1751824817518248
23600,1.1791044776119404
23800,1.203125
24000,1.038888888888889
24200,1.3548387096774193
24400,1.4385026737967914
24600,1.541237113402062
24800,1.5699481865284974
25000,1.4456521739130435
25200,1.5
25400,1.4635416666666667
25600,1.483695652173913
25800,1.4787234042553192
26000,1.4623655913978495
26200,1.0864864864864865
26400,1.4108108108108108
26600,1.4022988505747127
26800,1.434065934065934
27000,1.3908045977011494
27200,1.456140350877193
27400,1.3942857142857144
27600,1.4213483146067416
27800,1.3540372670807452
28000,1.40625
28200,1.3099415204678362
28400,1.3594771241830066
28600,1.355072463768116
28800,1.0132450331125828
29000,1.0422535211267605
29200,1.2885906040268456
29400,1.2881355932203389
29600,1.2330827067669172
29800,1.2283464566929134
30000,1.2517482517482517
30200,1.2881355932203389
30400,1.0789473684210527
30600,1.4545454545454546
30800,1.558974358974359
31000,1.5654450261780104
31200,1.6236559139784945
31400,1.621761658031088
31600,1.4919786096256684
31800,1.53475935828877
32000,1.6612903225806452
32200,1.5691489361702127
32400,1.5873015873015872
32600,1.5947368421052632
32800,1.5555555555555556
33000,1.5208333333333333
33200,1.536723163841808
33400,1.5168539325842696
33600,1.5879120879120878
33800,1.4385964912280702
34000,1.4775280898876404
34200,1.423728813559322
34400,1.453551912568306
34600,1.4636871508379887
34800,1.576271186440678
35000,1.4497041420118344
35200,1.4913294797687862
35400,1.4761904761904763
35600,1.4878048780487805
35800,1.4610778443113772
36000,1.4870129870129871
36200,1.5432098765432098
36400,1.4873417721518987
36600,1.5590062111801242
36800,1.3312101910828025
37000,1.5460526315789473
37200,1.509433962264151
37400,1.5359477124183007
37600,1.4093959731543624
37800,1.4027777777777777
38000,1.49645390070922
38200,1.527027027027027
38400,1.5777777777777777
38600,1.45
38800,1.5675675675675675
39000,1.584
39200,1.5285714285714285
39400,1.4015748031496063
39600,1.0625
39800,1.4240837696335078
40000,1.4031413612565444
40200,1.5416666666666667
40400,1.641025641025641
40600,1.544041450777202
40800,1.6358695652173914
41000,1.6473684210526316
41200,1.572192513368984
41400,1.510989010989011
41600,1.5837837837837838
41800,1.5945945945945945
42000,1.4101123595505618
42200,1.6149732620320856
42400,1.6373626373626373
42600,1.53475935828877
42800,1.5783783783783785
43000,1.4754098360655739
43200,1.541899441340782
43400,1.6195652173913044
43600,1.5544041450777202
43800,1.5591397849462365
44000,1.5638297872340425
44200,1.5549738219895288
44400,1.5947368421052632
44600,1.3870967741935485
44800,1.549222797927461
45000,1.60752688172043
45200,1.4648648648648648
45400,1.3687150837988826
45600,1.516304347826087
45800,1.481081081081081
46000,1.5027624309392265
46200,1.4480874316939891
46400,1.4285714285714286
46600,1.4488636363636365
46800,1.3942857142857144
47000,1.409356725146199
47200,1.1912568306010929
47400,1.2857142857142858
47600,1.391812865497076
47800,1.3647058823529412
48000,1.4113475177304964
48200,1.3517241379310345
48400,1.3904109589041096
48600,1.3407407407407408
48800,1.2733812949640289
49000,1.2580645161290323
49200,1.325925925925926
49400,1.2925170068027212
49600,1.2152777777777777
49800,1.0769230769230769
50000,1.207142857142857
50200,1.2076923076923076
50400,1.236220472440945
50600,1.2112676056338028
50800,1.2374100719424461
51000,1.292857142857143
51200,1.2781954887218046
51400,1.3021582733812949
51600,1.2553191489361701
51800,1.2142857142857142
52000,1.335820895522388
52200,1.3432835820895523
52400,1.0514705882352942
52600,1.1870503597122302
52800,1.3157894736842106
53000,1.2797202797202798
53200,1.3115942028985508
53400,1.2564102564102564
53600,1.3216783216783217
53800,1.2857142857142858
54000,1.330935251798561
54200,1.2702702702702702
54400,1.3602941176470589
54600,1.3043478260869565
54800,1.335820895522388
55000,1.049645390070922
55200,1.3055555555555556
55400,1.2720588235294117
55600,1.2773722627737227
55800,1.2105263157894737
56000,1.2857142857142858
56200,1.2761194029850746
56400,1.2857142857142858
56600,1.300751879699248
56800,1.2279411764705883
57000,1.3277310924369747
57200,1.371212121212121
57400,1.3228346456692914
57600,1.0
57800,1.0793650793650793
58000,1.0722222222222222
58200,1.304812834224599
58400,1.4108108108108108
58600,1.4863387978142077
58800,1.5081967213114753
59000,1.5254237288135593
59200,1.469945355191257
59400,1.5056179775280898
59600,1.5248618784530388
59800,1.560846560846561
60000,1.5649350649350648
60200,1.456140350877193
60400,1.4022988505747127
60600,1.4437869822485208
60800,1.4709302325581395
61000,1.4047619047619047
61200,1.3902439024390243
61400,1.464968152866242
61600,1.3875
61800,1.3885350318471337
62000,1.3916083916083917
62200,1.4870129870129871
62400,1.3935483870967742
62600,1.3862068965517242
62800,1.4370860927152318
63000,1.337837837837838
63200,1.4045801526717556
63400,1.4965034965034965
63600,1.3790849673202614
63800,1.401360544217687
64000,1.35
64200,1.291044776119403
64400,1.3724137931034484
64600,1.4172661870503598
64800,1.4108527131782946
65000,1.0795454545454546
65200,1.2953367875647668
65400,1.4806629834254144
65600,1.425531914893617
65800,1.5053763440860215
66000,1.5315789473684212
66200,1.5476190476190477
66400,1.572192513368984
66600,1.453551912568306
66800,1.5027322404371584
67000,1.518918918918919
67200,1.510989010989011
67400,1.4252873563218391
67600,1.4642857142857142
67800,1.4678362573099415
68000,1.4678362573099415
68200,1.3372781065088757
68400,1.4567901234567902
68600,1.3846153846153846
68800,1.5128205128205128
69000,1.4
69200,1.2738853503184713
69400,1.389937106918239
69600,1.3377483443708609
69800,1.3333333333333333
70000,1.1904761904761905
70200,1.303030303030303
70400,1.2388059701492538
70600,1.2845528455284554
70800,1.1791044776119404
71000,1.2222222222222223
71200,1.1940298507462686
71400,1.2424242424242424
71600,1.217741935483871
71800,1.2269503546099292
72000,1.2152777777777777
72200,1.2847222222222223
72400,1.223021582733813
72600,1.2949640287769784
72800,1.3125
73000,1.2296296296296296
73200,1.186046511627907
73400,1.1071428571428572
73600,1.2173913043478262
73800,1.2112676056338028
74000,1.2296296296296296
74200,1.15
74400,1.1870503597122302
74600,1.1366906474820144
74800,1.1515151515151516
75000,1.216
75200,1.1310344827586207
75400,1.1911764705882353
75600,1.1428571428571428
75800,1.1748251748251748
76000,1.1240875912408759
76200,1.2148760330578512
76400,1.0655737704918034
76600,1.3597883597883598
76800,1.470899470899471
77000,1.5434782608695652
77200,1.513089005235602
77400,1.690721649484536
77600,1.5767195767195767
77800,1.5670103092783505
78000,1.6096256684491979
78200,1.486910994764398
78400,1.6170212765957446
78600,1.3125
78800,1.5238095238095237
79000,1.5789473684210527
79200,1.5806451612903225
79400,1.4893617021276595
79600,1.5315789473684212
79800,1.549222797927461
80000,1.507936507936508
80200,1.5595854922279793
80400,1.5233160621761659
80600,1.5
80800,1.5
81000,1.4789473684210526
81200,1.173913043478261
81400,1.4486486486486487
81600,1.4973544973544974
81800,1.453551912568306
82000,1.4728260869565217
82200,1.4689265536723164
82400,1.4301675977653632
82600,1.4696132596685083
82800,1.53475935828877
83000,1.4655172413793103
83200,1.3764705882352941
83400,1.4725274725274726
83600,1.4
83800,1.252808988764045
84000,1.3254437869822486
84200,1.407185628742515
84400,1.4880952380952381
84600,1.4518072289156627
84800,1.396341463414634
85000,1.4066666666666667
85200,1.4203821656050954
85400,1.4509803921568627
85600,1.4437086092715232
85800,1.474025974025974
86000,1.4150943396226414
86200,1.3533333333333333
86400,1.1224489795918366
86600,1.0903225806451613
86800,1.4217687074829932
87000,1.4768211920529801
87200,1.403973509933775
87400,1.2792207792207793
87600,1.326241134751773
87800,1.3194444444444444
88000,1.3614457831325302
88200,1.3424657534246576
88400,1.448051948051948
88600,1.3517241379310345
88800,1.3680555555555556
89000,1.4024390243902438
89200,1.376543209876543
89400,1.3850931677018634
89600,1.392156862745098
89800,1.3708609271523178
90000,1.4370860927152318
90200,1.4259259259259258
90400,1.4807692307692308
90600,1.4144736842105263
90800,1.3597560975609757
91000,1.4251497005988023
91200,1.4022988505747127
91400,1.4
91600,1.4181818181818182
91800,1.329268292682927
92000,1.3988439306358382
92200,1.4176470588235295
92400,1.4310344827586208
92600,1.4277456647398843
92800,1.4110429447852761
93000,1.427710843373494
93200,1.368421052631579
93400,1.3526011560693643
93600,1.3235294117647058
93800,1.3987730061349692
94000,1.4047619047619047
94200,1.360248447204969
94400,1.3529411764705883
94600,1.4337349397590362
94800,1.44
95000,1.4240506329113924
95200,1.3988095238095237
95400,1.3393939393939394
95600,1.40625
95800,1.3725490196078431
96000,1.34375
96200,1.3691275167785235
96400,1.3509933774834437
96600,1.3860759493670887
96800,1.4177215189873418
97000,1.269736842105263
97200,1.335483870967742
97400,1.303225806451613
97600,1.3310810810810811
97800,1.3157894736842106
98000,1.2972972972972974
98200,1.323076923076923
98400,1.2835820895522387
98600,1.3333333333333333
98800,1.3308823529411764
99000,1.2941176470588236
99200,1.2651515151515151
99400,1.289855072463768
99600,1.3129770992366412
99800,1.2647058823529411
100000,1.2465753424657535
100200,1.3161764705882353
100400,1.2537313432835822
100600,1.328
100800,1.2868217054263567
101000,1.2753623188405796
101200,1.328358208955224
101400,1.208
101600,1.2846715328467153
101800,1.2962962962962963
102000,1.2553191489361701
102200,1.1884057971014492
102400,1.381679389312977
102600,1.355072463768116
102800,1.3169014084507042
103000,1.289655172413793
103200,1.312883435582822
103400,1.3269230769230769
103600,1.2699386503067485
103800,1.3154362416107384
104000,1.3181818181818181
104200,1.379746835443038
104400,1.4320987654320987
104600,1.3841463414634145
104800,1.255813953488372
105000,1.3647058823529412
105200,1.4662921348314606
105400,1.514792899408284
105600,1.393063583815029
105800,1.4722222222222223
106000,1.4624277456647399
106200,1.427027027027027
106400,1.4689265536723164
106600,1.5082872928176796
106800,1.470899470899471
107000,1.4751381215469612
107200,1.425531914893617
107400,1.304812834224599
107600,1.4202127659574468
107800,1.4831460674157304
108000,1.5026455026455026
108200,1.5287958115183247
108400,1.5520833333333333
108600,1.5578947368421052
108800,1.5319148936170213
109000,1.5309278350515463
109200,1.5736040609137056
109400,1.5078534031413613
109600,1.5906735751295338
109800,1.5240641711229947
110000,1.235897435897436
110200,1.5
110400,1.4568527918781726
110600,1.5765306122448979
110800,1.5235602094240839
111000,1.5076142131979695
111200,1.4845360824742269
111400,1.523076923076923
111600,1.4734042553191489
111800,1.4946808510638299
112000,1.5751295336787565
112200,1.455497382198953
112400,1.532994923857868
112600,1.2783505154639174
112800,1.6105263157894736
113000,1.5876288659793814
113200,1.5260416666666667
113400,1.4946808510638299
113600,1.5340314136125655
113800,1.5132275132275133
114000,1.489247311827957
114200,1.454054054054054
114400,1.4838709677419355
114600,1.560846560846561
114800,1.523076923076923
115000,1.4840425531914894
115200,1.202247191011236
115400,1.3060109289617485
115600,1.391304347826087
115800,1.441340782122905
116000,1.4157303370786516
116200,1.4583333333333333
116400,1.4131736526946108
116600,1.3333333333333333
116800,1.3818181818181818
117000,1.3780487804878048
117200,1.3841463414634145
117400,1.38125
117600,1.4023668639053255
117800,1.3483870967741935
118000,1.392638036809816
118200,1.3835616438356164
118400,1.4064516129032258
118600,1.2516129032258065
118800,1.3375796178343948
119000,1.3237410071942446
119200,1.2919708029197081
119400,1.3311258278145695
119600,1.32
119800,1.3185185185185184
120000,1.3093525179856116
120200,1.2434782608695651
120400,1.0876288659793814
120600,1.2435233160621761
120800,1.382198952879581
121000,1.4086021505376345
121200,1.5677083333333333
121400,1.5080213903743316
121600,1.5714285714285714
121800,1.5027322404371584
122000,1.4745762711864407
122200,1.5027322404371584
122400,1.4918032786885247
122600,1.4565217391304348
122800,1.4491978609625669
123000,1.461111111111111
123200,1.4705882352941178
123400,1.4180790960451977
123600,1.4678362573099415
123800,1.4911242603550297
124000,1.3674698795180722
124200,1.5260115606936415
124400,1.3333333333333333
124600,1.3103448275862069
124800,1.4155844155844155
125000,1.455128205128205
125200,1.35
125400,1.3397435897435896
125600,1.3395061728395061
125800,1.259493670886076
126000,1.3223684210526316
126200,1.2658227848101267
126400,1.2922077922077921
126600,1.3066666666666666
126800,1.2781954887218046
127000,1.2285714285714286
127200,1.2733812949640289
127400,1.2030075187969924
127600,1.2344827586206897
127800,1.218978102189781
128000,1.1794871794871795
128200,1.0434782608695652
128400,1.194736842105263
128600,1.2299465240641712
128800,1.236842105263158
129000,1.4021739130434783
129200,1.4147727272727273
129400,1.4887640449438202
129600,1.3804347826086956
129800,1.4184782608695652
130000,1.4806629834254144
130200,1.3764044943820224
130400,1.4628571428571429
130600,1.3352272727272727
130800,1.3333333333333333
